,state-code,state-name,district-code,district-name,teh-code,teh-name,vill-code,ward-no,area-name,census_id
933,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028387,0000,Bhuchh (585),0303500202028387
14392,06,HARYANA,074,Karnal,00370,Nilokheri,059046,0000,Arja Heri (35),0607400370059046
9453,03,PUNJAB,049,Amritsar ,00255,Ajnala,037130,0000,Bal Labe Darya (49),0304900255037130
9074,03,PUNJAB,048,Patiala,00253,Patiala,036720,0000,Sadhpur Viran (259),0304800253036720
1925,03,PUNJAB,036,Kapurthala ,00207,Sultanpur Lodhi ,029424,0000,Ucha (122),0303600207029424
12563,06,HARYANA,070,Ambala,00358,Naraingarh,057180,0000,Rasidpur (270),0607000358057180
8329,03,PUNJAB,047,Mansa,00247,Sardulgarh,035977,0000,Makhewala (165),0304700247035977
16361,06,HARYANA,080,Hisar,00395,Narnaund,061032,0000,Kheri Jalib (78),0608000395061032
65,03,PUNJAB,035,Gurdaspur,00201,Pathankot       ,027445,0000,Paddian Lahri (346),0303500201027445
3059,03,PUNJAB,037,Jalandhar,00213,Jalandhar - II,030616,0000,Kharal Kalan (2),0303700213030616
1550,03,PUNJAB,036,Kapurthala ,00205,Bhulath,029019,0000,Raipur Peerbakhshwala (18),0303600205029019
8724,03,PUNJAB,048,Patiala,00252,Nabha,036365,0000,Bina Heri (7),0304800252036365
17703,06,HARYANA,085,Rewari,00413,Kosli,062360,0000,Nangal (3/ 1-N),0608500413062360
8583,03,PUNJAB,048,Patiala,00250,Samana,036227,0000,Kheri Fattan (58),0304800250036227
14244,06,HARYANA,073,Kaithal,00368,Kaithal,058902,0000,Bidkhdalwa (25),0607300368058902
10228,03,PUNJAB,050,Tarn Taran,00259,Tarn Taran,037943,0000,Sanghe (78),0305000259037943
17310,06,HARYANA,084,Mahendragarh,00411,Mahendragarh,061968,0000,Sohari(6),0608400411061968
7408,03,PUNJAB,043,Firozpur,00237,Fazilka,035053,0000,Dona Sakandri (320),0304300237035053
8749,03,PUNJAB,048,Patiala,00252,Nabha,036390,0000,Paharpur (155),0304800252036390
1939,03,PUNJAB,036,Kapurthala ,00207,Sultanpur Lodhi ,029441,0000,Bhaini Bahadur (93),0303600207029441
18654,06,HARYANA,087,Mewat ,00424,Punahana,063348,0000,Qasimpur(168),0608700424063348
12828,06,HARYANA,070,Ambala,00359,Ambala,057452,0000,Rattangarh Urf Nakatpur (296),0607000359057452
15698,06,HARYANA,078,Fatehabad,00387,Tohana,060375,0000,Akanwali(101),0607800387060375
10058,03,PUNJAB,049,Amritsar ,00258,Baba Bakala ,037773,0000,Uchoke Kalan (206),0304900258037773
11193,03,PUNJAB,051,Rupnagar,00265,Chamkaur Sahib,038929,0000,Sukho Majra (255),0305100265038929
11413,03,PUNJAB,052,Sahibzada Ajit Singh Nagar,00267,SAS Nagar (Mohali),039150,0000,Landran (37),0305200267039150
220,03,PUNJAB,035,Gurdaspur,00201,Pathankot       ,027607,0000,Naushehra (187),0303500201027607
3023,03,PUNJAB,037,Jalandhar,00213,Jalandhar - II,030580,0000,Fattupur (133),0303700213030580
11073,03,PUNJAB,051,Rupnagar,00265,Chamkaur Sahib,038805,0000,Saidpur (112),0305100265038805
2035,03,PUNJAB,036,Kapurthala ,00207,Sultanpur Lodhi ,029544,0000,Kutabpur (190),0303600207029544
5287,03,PUNJAB,040,Fatehgarh Sahib,00222,Amloh,032878,0000,Baraunga Jer (33),0304000222032878
11113,03,PUNJAB,051,Rupnagar,00265,Chamkaur Sahib,038848,0000,Chaunta Khurd (68),0305100265038848
5929,03,PUNJAB,041,Ludhiana,00227,Ludhiana (East),033534,0000,Assi Kalan (283),0304100227033534
13854,06,HARYANA,072,Kurukshetra,00366,Thanesar,058512,0000,Indbari (429),0607200366058512
11324,03,PUNJAB,052,Sahibzada Ajit Singh Nagar,00266,Kharar,039059,0000,Shahpur (98),0305200266039059
15303,06,HARYANA,077,Jind,00382,Narwana,059987,0000,Fulian Kalan (66),0607700382059987
11375,03,PUNJAB,052,Sahibzada Ajit Singh Nagar,00266,Kharar,039111,0000,Pannuan (386),0305200266039111
12611,06,HARYANA,070,Ambala,00358,Naraingarh,057230,0000,Chautan (260),0607000358057230
14666,06,HARYANA,074,Karnal,00373,Assandh,059326,0000,Khanda Kheri (83),0607400373059326
13642,06,HARYANA,072,Kurukshetra,00364,Shahbad,058299,0000,Chhorpur (218),0607200364058299
18018,06,HARYANA,085,Rewari,00415,Bawal,062690,0000,Mangaleshwar (51),0608500415062690
14882,06,HARYANA,075,Panipat,00377,Samalkha,059551,0000,Dehra (85),0607500377059551
11817,03,PUNJAB,053,Sangrur,00270,Dhuri,039573,0000,Kaleran (23),0305300270039573
4160,03,PUNJAB,038,Hoshiarpur,00216,Hoshiarpur ,031745,0000,Tanuli (268),0303800216031745
4560,03,PUNJAB,039,Shahid Bhagat Singh Nagar ,00218,Nawanshahr,032145,0000,Cheta (31),0303900218032145
930,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028384,0000,Kathana (587),0303500202028384
13501,06,HARYANA,071,Yamunanagar,00363,Chhachhrauli,058152,0000,Dammunpur Chhota (99),0607100363058152
5162,03,PUNJAB,040,Fatehgarh Sahib,00221,Fatehgarh Sahib,032754,0000,Nalina Kalan (326),0304000221032754
15361,06,HARYANA,077,Jind,00382,Narwana,060045,0000,Bhongra (111),0607700382060045
13371,06,HARYANA,071,Yamunanagar,00362,Bilaspur,058019,0000,Pammu Wala (184),0607100362058019
15401,06,HARYANA,077,Jind,00383,Jind,060084,0000,Shahpur (92),0607700383060084
9454,03,PUNJAB,049,Amritsar ,00255,Ajnala,037131,0000,Nangal Amb (110),0304900255037131
7024,03,PUNJAB,043,Firozpur,00235,Firozpur,034651,0000,Saide Ke Rohela (86),0304300235034651
15771,06,HARYANA,078,Fatehabad,00388,Fatehabad,060447,0000,Badopal(46),0607800388060447
2974,03,PUNJAB,037,Jalandhar,00213,Jalandhar - II,030531,0000,Brahampur (387),0303700213030531
9445,03,PUNJAB,049,Amritsar ,00255,Ajnala,037113,0000,Darya Mussa (63),0304900255037113
9832,03,PUNJAB,049,Amritsar ,00256,Amritsar -I  ,037521,0000,Miran Chak (173),0304900256037521
18390,06,HARYANA,087,Mewat ,00421,Taoru,063069,0000,Chhajupur(79),0608700421063069
16522,06,HARYANA,081,Bhiwani,00398,Bhiwani,061186,0000,Nandgaon (1),0608100398061186
7716,03,PUNJAB,044,Muktsar,00240,Gidderbaha,035363,0000,Karniwala (25),0304400240035363
1889,03,PUNJAB,036,Kapurthala ,00207,Sultanpur Lodhi ,029386,0000,Mand Munda (96) ,0303600207029386
11,03,PUNJAB,035,Gurdaspur,00200,Dhar Kalan,027382,0000,Nalloh (411),0303500200027382
12087,03,PUNJAB,053,Sangrur,00272,Sunam,039843,0000,Toor Banjara (119),0305300272039843
10074,03,PUNJAB,049,Amritsar ,00258,Baba Bakala ,037789,0000,Chananke  (110),0304900258037789
10639,03,PUNJAB,051,Rupnagar,00262,Anandpur Sahib,038358,0000,Bikapur (297),0305100262038358
10864,03,PUNJAB,051,Rupnagar,00263,Nangal,038583,0000,Duhnal (291),0305100263038583
14668,06,HARYANA,074,Karnal,00373,Assandh,059328,0000,Jhabala (81),0607400373059328
17750,06,HARYANA,085,Rewari,00414,Rewari,062409,0000,Suma Khera (232),0608500414062409
10108,03,PUNJAB,049,Amritsar ,00258,Baba Bakala ,037823,0000,Chak Thathian (44),0304900258037823
10267,03,PUNJAB,050,Tarn Taran,00259,Tarn Taran,037985,0000,Chak Sarhali (296),0305000259037985
16884,06,HARYANA,081,Bhiwani,00403,Badhra,061540,0000,Kubja Nagar(17),0608100403061540
4213,03,PUNJAB,038,Hoshiarpur,00217,Garhshankar,031798,0000,Chak Musa (92),0303800217031798
641,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028086,0000,Paniar (420),0303500202028086
11435,03,PUNJAB,052,Sahibzada Ajit Singh Nagar,00267,SAS Nagar (Mohali),039172,0000,Sukhgarh (289),0305200267039172
9970,03,PUNJAB,049,Amritsar ,00257,Amritsar- II ,037663,0000,Khera (420),0304900257037663
5315,03,PUNJAB,040,Fatehgarh Sahib,00223,Khamanon,032910,0000,Saidpura (194),0304000223032910
62,03,PUNJAB,035,Gurdaspur,00201,Pathankot       ,027442,0000,Kingarian (337),0303500201027442
123,03,PUNJAB,035,Gurdaspur,00201,Pathankot       ,027505,0000,Chak Narainian (302),0303500201027505
11104,03,PUNJAB,051,Rupnagar,00265,Chamkaur Sahib,038838,0000,Khanpur (135),0305100265038838
3795,03,PUNJAB,038,Hoshiarpur,00216,Hoshiarpur ,031373,0000,Ror (427),0303800216031373
16790,06,HARYANA,081,Bhiwani,00402,Dadri,061447,0000,Akhtiar Pura(108),0608100402061447
776,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028224,0000,Warah (359),0303500202028224
1468,03,PUNJAB,035,Gurdaspur,00204,Dera Baba Nanak  ,028935,0000,Man (448),0303500204028935
12174,03,PUNJAB,053,Sangrur,00274,Moonak,039927,0000,Bhundar Bhaini (101),0305300274039927
5454,03,PUNJAB,041,Ludhiana,00224,Samrala,033049,0000,Mithewal (58),0304100224033049
7570,03,PUNJAB,043,Firozpur,00238,Abohar ,035222,0000,Bishanpura (69),0304300238035222
5230,03,PUNJAB,040,Fatehgarh Sahib,00222,Amloh,032820,0000,Raiwala (81),0304000222032820
9988,03,PUNJAB,049,Amritsar ,00258,Baba Bakala ,037703,0000,Tong (18),0304900258037703
8633,03,PUNJAB,048,Patiala,00251,Patran,036275,0000,Tanbuwala (180),0304800251036275
5885,03,PUNJAB,041,Ludhiana,00227,Ludhiana (East),033489,0000,Dhoula (67),0304100227033489
17492,06,HARYANA,084,Mahendragarh,00412,Narnaul,062148,0000,Ganiar(23),0608400412062148
17929,06,HARYANA,085,Rewari,00414,Rewari,062597,0000,Niganiawas (192),0608500414062597
11891,03,PUNJAB,053,Sangrur,00270,Dhuri,039648,0000,Mimsa (86),0305300270039648
18934,06,HARYANA,089,Palwal ,00427,Palwal,063635,0000,Dudola(40),0608900427063635
1688,03,PUNJAB,036,Kapurthala ,00206,Kapurthala ,029170,0000,Bhullar (26),0303600206029170
16004,06,HARYANA,079,Sirsa,00390,Sirsa,060676,0000,Rangri Khera(87),0607900390060676
13198,06,HARYANA,071,Yamunanagar,00361,Jagadhri,057836,0000,Khajuri (159),0607100361057836
5924,03,PUNJAB,041,Ludhiana,00227,Ludhiana (East),033529,0000,Saya Khurd (317),0304100227033529
4588,03,PUNJAB,039,Shahid Bhagat Singh Nagar ,00218,Nawanshahr,032173,0000,Chak Bilgan (58),0303900218032173
16563,06,HARYANA,081,Bhiwani,00399,Tosham,061225,0000,Gudha(45),0608100399061225
11592,03,PUNJAB,052,Sahibzada Ajit Singh Nagar,00268,Dera Bassi,039337,0000,Haibatpur (358),0305200268039337
969,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028426,0000,Saidpur Harni (496),0303500202028426
11003,03,PUNJAB,051,Rupnagar,00264,Rup Nagar,038730,0000,Panjola (201),0305100264038730
8372,03,PUNJAB,047,Mansa,00248,Budhlada,036019,0000,Sher Khanwala (146),0304700248036019
5425,03,PUNJAB,041,Ludhiana,00224,Samrala,033020,0000,Bullewal (45),0304100224033020
6528,03,PUNJAB,042,Moga,00233,Moga,034137,0000,Kamalke (259/260),0304200233034137
1512,03,PUNJAB,035,Gurdaspur,00204,Dera Baba Nanak  ,028980,0000,Mehta (485),0303500204028980
16275,06,HARYANA,080,Hisar,00394,Hisar,060941,0000,Bhojraj(62),0608000394060941
13888,06,HARYANA,072,Kurukshetra,00366,Thanesar,058547,0000,Hansala (419),0607200366058547
15841,06,HARYANA,079,Sirsa,00389,Dabwali,060514,0000,Teja Khera(270),0607900389060514
17210,06,HARYANA,083,Jhajjar,00409,Jhajjar,061869,0000,Kahari(253),0608300409061869
17835,06,HARYANA,085,Rewari,00414,Rewari,062496,0000,Nangal Jamalpur (25),0608500414062496
4273,03,PUNJAB,038,Hoshiarpur,00217,Garhshankar,031858,0000,Gogron (321),0303800217031858
14598,06,HARYANA,074,Karnal,00372,Karnal,059258,0000,Kurak (61),0607400372059258
10513,03,PUNJAB,050,Tarn Taran,00260,Patti ,038234,0000,Buh (188),0305000260038234
9732,03,PUNJAB,049,Amritsar ,00255,Ajnala,037421,0000,Nawan Pind (273),0304900255037421
18804,06,HARYANA,088,Faridabad,00426,Ballabgarh,063504,0000,Bijopur(35),0608800426063504
16127,06,HARYANA,079,Sirsa,00391,Rania,060799,0000,Nathohar(236),0607900391060799
17517,06,HARYANA,084,Mahendragarh,00412,Narnaul,062173,0000,Mirjapur(179),0608400412062173
15274,06,HARYANA,077,Jind,00382,Narwana,059957,0000,Dhabi Teksingh (55),0607700382059957
2698,03,PUNJAB,037,Jalandhar,00211,Phillaur,030245,0000,Cholang (4),0303700211030245
11402,03,PUNJAB,052,Sahibzada Ajit Singh Nagar,00266,Kharar,039138,0000,Chudiala (299),0305200266039138
7638,03,PUNJAB,044,Muktsar,00239,Malout,035287,0000,Mahuana (32),0304400239035287
14543,06,HARYANA,074,Karnal,00372,Karnal,059197,0000,Bazidpur (80),0607400372059197
1367,03,PUNJAB,035,Gurdaspur,00203,Batala ,028831,0000,Chhichhrewal (326),0303500203028831
16684,06,HARYANA,081,Bhiwani,00401,Loharu,061343,0000,Garanpura(71),0608100401061343
12753,06,HARYANA,070,Ambala,00359,Ambala,057375,0000,Meranpur (106),0607000359057375
1274,03,PUNJAB,035,Gurdaspur,00203,Batala ,028738,0000,Ahmadabad (238),0303500203028738
9076,03,PUNJAB,048,Patiala,00253,Patiala,036722,0000,Jodhpur (261),0304800253036722
3586,03,PUNJAB,038,Hoshiarpur,00215,Mukerian ,031162,0000,Halerdal Pat (417),0303800215031162
488,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,027921,0000,Talwandi (179),0303500202027921
8084,03,PUNJAB,046,Bathinda,00245,Bathinda,035734,0000,Bhucho Kalan (201),0304600245035734
17009,06,HARYANA,082,Rohtak,00405,Rohtak,061666,0000,Sarai Ahmed(76),0608200405061666
14,03,PUNJAB,035,Gurdaspur,00200,Dhar Kalan,027385,0000,Faugli Mawa (413),0303500200027385
819,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028267,0000,Gadarian (324),0303500202028267
14232,06,HARYANA,073,Kaithal,00368,Kaithal,058890,0000,Seend (12),0607300368058890
1440,03,PUNJAB,035,Gurdaspur,00204,Dera Baba Nanak  ,028906,0000,Raimal (379),0303500204028906
3945,03,PUNJAB,038,Hoshiarpur,00216,Hoshiarpur ,031527,0000,Lehli Khurd (314),0303800216031527
1397,03,PUNJAB,035,Gurdaspur,00203,Batala ,028862,0000,Kotli Uplan (399),0303500203028862
11032,03,PUNJAB,051,Rupnagar,00264,Rup Nagar,038761,0000,Harnampur (372),0305100264038761
5341,03,PUNJAB,040,Fatehgarh Sahib,00223,Khamanon,032936,0000,Badla (177),0304000223032936
5360,03,PUNJAB,040,Fatehgarh Sahib,00223,Khamanon,032956,0000,Prempur (284),0304000223032956
15191,06,HARYANA,076,Sonipat,00380,Sonipat,059870,0000,Ferozepur Khadar (70),0607600380059870
5460,03,PUNJAB,041,Ludhiana,00224,Samrala,033055,0000,Hayatpura (269),0304100224033055
11804,03,PUNJAB,053,Sangrur,00269,Malerkotla,039560,0000,Shahadatpur (86),0305300269039560
12402,06,HARYANA,069,Panchkula,00356,Kalka,057007,0000,Dakrog (169),0606900356057007
6952,03,PUNJAB,043,Firozpur,00235,Firozpur,034575,0000,Mahalam (33),0304300235034575
1567,03,PUNJAB,036,Kapurthala ,00205,Bhulath,029038,0000,Mand Ibrahimwal Tarf Arshad Khan (53),0303600205029038
13177,06,HARYANA,071,Yamunanagar,00361,Jagadhri,057809,0000,Mohri (5),0607100361057809
13732,06,HARYANA,072,Kurukshetra,00365,Pehowa,058387,0000,Duniya Majra (310),0607200365058387
2525,03,PUNJAB,037,Jalandhar,00211,Phillaur,030068,0000,Ajtani (81),0303700211030068
5856,03,PUNJAB,041,Ludhiana,00227,Ludhiana (East),033460,0000,Bhukhri Khurd (185),0304100227033460
18281,06,HARYANA,086,Gurgaon,00420,Sohna,062960,0000,Bilaka(211),0608600420062960
7256,03,PUNJAB,043,Firozpur,00236,Jalalabad ,034896,0000,Balelke Rohela (265),0304300236034896
4582,03,PUNJAB,039,Shahid Bhagat Singh Nagar ,00218,Nawanshahr,032167,0000,Bharo Mazara (62),0303900218032167
18924,06,HARYANA,089,Palwal ,00427,Palwal,063625,0000,Paroli(7),0608900427063625
10003,03,PUNJAB,049,Amritsar ,00258,Baba Bakala ,037718,0000,Naranjanpur Fattuwal (26),0304900258037718
11089,03,PUNJAB,051,Rupnagar,00265,Chamkaur Sahib,038822,0000,Bazidpur (139),0305100265038822
17321,06,HARYANA,084,Mahendragarh,00411,Mahendragarh,061979,0000,Mandola(15),0608400411061979
15400,06,HARYANA,077,Jind,00383,Jind,060083,0000,Naguran (81),0607700383060083
2606,03,PUNJAB,037,Jalandhar,00211,Phillaur,030152,0000,Dosanjh Khurd (218),0303700211030152
18892,06,HARYANA,089,Palwal ,00427,Palwal,063592,0000,Behrampur(196),0608900427063592
6542,03,PUNJAB,042,Moga,00233,Moga,034152,0000,Bahadurwala (252),0304200233034152
16106,06,HARYANA,079,Sirsa,00391,Rania,060778,0000,Nanuana(213),0607900391060778
377,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,027796,0000,Bharath Qazi Chak (281),0303500202027796
817,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028265,0000,Gazikot (644),0303500202028265
15060,06,HARYANA,076,Sonipat,00379,Ganaur,059739,0000,Gumar (139) ,0607600379059739
8984,03,PUNJAB,048,Patiala,00253,Patiala,036629,0000,Hamayunpur (212),0304800253036629
10317,03,PUNJAB,050,Tarn Taran,00259,Tarn Taran,038036,0000,Gagobua (194),0305000259038036
519,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,027961,0000,Dehriwala (77),0303500202027961
279,03,PUNJAB,035,Gurdaspur,00201,Pathankot       ,027668,0000,Gol (61),0303500201027668
11090,03,PUNJAB,051,Rupnagar,00265,Chamkaur Sahib,038823,0000,Dhumewal (138),0305100265038823
13638,06,HARYANA,071,Yamunanagar,00363,Chhachhrauli,058297,0000,Ibrahimpur (29),0607100363058297
7763,03,PUNJAB,044,Muktsar,00241,Muktsar,035409,0000,Lambi Dhab (109),0304400241035409
3715,03,PUNJAB,038,Hoshiarpur,00215,Mukerian ,031292,0000,Beh Kito (554),0303800215031292
17704,06,HARYANA,085,Rewari,00413,Kosli,062361,0000,Dakhora(2),0608500413062361
11982,03,PUNJAB,053,Sangrur,00271,Sangrur,039738,0000,Laddi (29),0305300271039738
7779,03,PUNJAB,044,Muktsar,00241,Muktsar,035425,0000,Shivpura (136),0304400241035425
16960,06,HARYANA,082,Rohtak,00405,Rohtak,061613,0000,Taimurpur(113),0608200405061613
5963,03,PUNJAB,041,Ludhiana,00228,Ludhiana (West),033568,0000,Beela (284),0304100228033568
6832,03,PUNJAB,043,Firozpur,00235,Firozpur,034453,0000,Jit Singhwala (188),0304300235034453
17879,06,HARYANA,085,Rewari,00414,Rewari,062542,0000,Dohana (285) ,0608500414062542
14823,06,HARYANA,075,Panipat,00375,Panipat,059483,0000,Pahladpur Khalila (34),0607500375059483
17499,06,HARYANA,084,Mahendragarh,00412,Narnaul,062155,0000,Bihali(16),0608400412062155
19118,06,HARYANA,089,Palwal ,00429,Hodal,063826,0000,Tikri Alias Bhupgarh(130),0608900429063826
5776,03,PUNJAB,041,Ludhiana,00227,Ludhiana (East),033378,0000,Marewal (203),0304100227033378
353,03,PUNJAB,035,Gurdaspur,00201,Pathankot       ,027754,0000,Jogar (140),0303500201027754
1237,03,PUNJAB,035,Gurdaspur,00203,Batala ,028701,0000,Nawan Pind Mahmawala (202),0303500203028701
2762,03,PUNJAB,037,Jalandhar,00212,Jalandhar - I,030309,0000,Mohammadpur (140),0303700212030309
18664,06,HARYANA,087,Mewat ,00424,Punahana,063360,0000,Akbarpur(128),0608700424063360
3581,03,PUNJAB,038,Hoshiarpur,00215,Mukerian ,031157,0000,Chhanian Rai Ide Khan (314),0303800215031157
16259,06,HARYANA,080,Hisar,00394,Hisar,060925,0000,Daha(10),0608000394060925
4011,03,PUNJAB,038,Hoshiarpur,00216,Hoshiarpur ,031593,0000,Berunkangri (81),0303800216031593
13330,06,HARYANA,071,Yamunanagar,00362,Bilaspur,057976,0000,Nazampur (331),0607100362057976
1025,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028482,0000,Rajpura (543),0303500202028482
18271,06,HARYANA,086,Gurgaon,00420,Sohna,062950,0000,Ghangola(212),0608600420062950
9643,03,PUNJAB,049,Amritsar ,00255,Ajnala,037332,0000,Khanowal (245),0304900255037332
13587,06,HARYANA,071,Yamunanagar,00363,Chhachhrauli,058240,0000,Mandewala (64),0607100363058240
18908,06,HARYANA,089,Palwal ,00427,Palwal,063608,0000,Sadarpur(56),0608900427063608
9881,03,PUNJAB,049,Amritsar ,00257,Amritsar- II ,037570,0000,Mehma (263),0304900257037570
15064,06,HARYANA,076,Sonipat,00379,Ganaur,059743,0000,Kailana (143),0607600379059743
6896,03,PUNJAB,043,Firozpur,00235,Firozpur,034517,0000,Malwal (201),0304300235034517
2294,03,PUNJAB,037,Jalandhar,00209,Shahkot,029835,0000,Mulewal Brahmana (95),0303700209029835
2929,03,PUNJAB,037,Jalandhar,00213,Jalandhar - II,030485,0000,Bhatija Randhawa  (330),0303700213030485
9257,03,PUNJAB,048,Patiala,00254,Rajpura,036917,0000,Kutha Kheri (117),0304800254036917
1046,03,PUNJAB,035,Gurdaspur,00203,Batala ,028509,0000,Zahidpur (497),0303500203028509
19016,06,HARYANA,089,Palwal ,00427,Palwal,063719,0000,Bata(142),0608900427063719
2171,03,PUNJAB,037,Jalandhar,00209,Shahkot,029710,0000,Rame (261),0303700209029710
4656,03,PUNJAB,039,Shahid Bhagat Singh Nagar ,00218,Nawanshahr,032244,0000,Musapur (116),0303900218032244
8763,03,PUNJAB,048,Patiala,00252,Nabha,036404,0000,Birdhano (100),0304800252036404
10106,03,PUNJAB,049,Amritsar ,00258,Baba Bakala ,037821,0000,Gaggar Bhana (43),0304900258037821
16149,06,HARYANA,079,Sirsa,00392,Ellenabad,060819,0000,Mithanpur(112),0607900392060819
3739,03,PUNJAB,038,Hoshiarpur,00215,Mukerian ,031316,0000,Pohari (577),0303800215031316
4930,03,PUNJAB,039,Shahid Bhagat Singh Nagar ,00219,Balachaur,032523,0000,Torowal (369),0303900219032523
564,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028009,0000,Shahpur (119),0303500202028009
11144,03,PUNJAB,051,Rupnagar,00265,Chamkaur Sahib,038879,0000,Balsanda (167),0305100265038879
5411,03,PUNJAB,041,Ludhiana,00224,Samrala,033005,0000,Mand Jharaudi (29),0304100224033005
12426,06,HARYANA,069,Panchkula,00356,Kalka,057031,0000,Haripur Harisingh (182),0606900356057031
13187,06,HARYANA,071,Yamunanagar,00361,Jagadhri,057819,0000,Gumthala Rao (21),0607100361057819
11724,03,PUNJAB,053,Sangrur,00269,Malerkotla,039480,0000,Mandian (125),0305300269039480
13655,06,HARYANA,072,Kurukshetra,00364,Shahbad,058312,0000,Nahar Majra (223),0607200364058312
1990,03,PUNJAB,036,Kapurthala ,00207,Sultanpur Lodhi ,029496,0000,Latianwala (9),0303600207029496
4057,03,PUNJAB,038,Hoshiarpur,00216,Hoshiarpur ,031640,0000,Sehjowal (171),0303800216031640
18952,06,HARYANA,089,Palwal ,00427,Palwal,063653,0000,Attar Chata(17),0608900427063653
7016,03,PUNJAB,043,Firozpur,00235,Firozpur,034643,0000,Fatuwala (89),0304300235034643
3437,03,PUNJAB,038,Hoshiarpur,00214,Dasua,031012,0000,Biru Chak (173),0303800214031012
1700,03,PUNJAB,036,Kapurthala ,00206,Kapurthala ,029182,0000,Narket  (39) ,0303600206029182
12937,06,HARYANA,070,Ambala,00360,Barara,057569,0000,Gangan Heri (12),0607000360057569
5192,03,PUNJAB,040,Fatehgarh Sahib,00221,Fatehgarh Sahib,032784,0000,Rajinder Nagar (342),0304000221032784
2822,03,PUNJAB,037,Jalandhar,00212,Jalandhar - I,030370,0000,Pholriwala (252),0303700212030370
7899,03,PUNJAB,045,Faridkot,00242,Faridkot,035549,0000,Pehluwala (3),0304500242035549
13715,06,HARYANA,072,Kurukshetra,00365,Pehowa,058370,0000,Ajrawar (314),0607200365058370
3898,03,PUNJAB,038,Hoshiarpur,00216,Hoshiarpur ,031477,0000,Bassi Purani (363),0303800216031477
13101,06,HARYANA,071,Yamunanagar,00361,Jagadhri,057733,0000,Mehmadpur (451),0607100361057733
2908,03,PUNJAB,037,Jalandhar,00213,Jalandhar - II,030463,0000,Nangal Manohar  (393),0303700213030463
